NOMBRE_IES,NOMBRE_CARRERA,Mean(INGRESO_MENSUAL_USD),Count(SITUACION_LABORAL),Mean(MESES_CONSEGUIR_EMPLEO),AÑO,NOMBRE_IES_LIMPIO,TOTAL_ESTUDIANTES,TOTAL_DOCENTES,TOTAL_ARTICULOS,NOMBRE_IES (Right),TIPO_IES,TIPO_FINANCIAMIENTO,NOMBRE_CARRERA (Right),CAMPO_AMPLIO,NIVEL_FORMACIÓN,MODALIDAD,PROVINCIA,CANTÓN,ESTADO,NOMBRE_IES_LIMPIO (Right)
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2015,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,20256,1479,81,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2016,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,19364,1351,104,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2017,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18003,1149,135,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2018,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18052,1263,129,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2019,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,17913,1305,122,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2020,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,16139,1086,162,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,MEDICINA,560.7319084967327,1530,11.898039215686266,2021,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,15718,1030,110,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2015,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,20256,1479,81,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2016,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,19364,1351,104,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2017,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18003,1149,135,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2018,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18052,1263,129,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2019,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,17913,1305,122,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2020,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,16139,1086,162,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ENFERMERIA,551.5845830553707,1499,12.150100066711138,2021,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,15718,1030,110,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ENFERMERIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL TÉCNICO SUPERIOR,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD DE CUENCA,EDUCACION BASICA,556.5714189189177,1628,12.130835380835379,2021,UNIVERSIDAD DE CUENCA,18896,1058,208,UNIVERSIDAD DE CUENCA,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,SEMIPRESENCIAL,AZUAY,CUENCA,VIGENTE,UNIVERSIDAD DE CUENCA
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ODONTOLOGIA,553.762095959596,1584,11.893308080808087,2015,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,20256,1479,81,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ODONTOLOGIA,553.762095959596,1584,11.893308080808087,2016,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,19364,1351,104,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ODONTOLOGIA,553.762095959596,1584,11.893308080808087,2017,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18003,1149,135,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ODONTOLOGIA,553.762095959596,1584,11.893308080808087,2018,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18052,1263,129,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ODONTOLOGIA,553.762095959596,1584,11.893308080808087,2019,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,17913,1305,122,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ODONTOLOGIA,553.762095959596,1584,11.893308080808087,2020,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,16139,1086,162,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,ODONTOLOGIA,553.762095959596,1584,11.893308080808087,2021,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,15718,1030,110,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,INGENIERIA AGROINDUSTRIAL,555.1268265682651,1626,12.040590405904057,2015,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,20256,1479,81,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA AGROINDUSTRIAL,AGRICULTURA,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,INGENIERIA AGROINDUSTRIAL,555.1268265682651,1626,12.040590405904057,2016,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,19364,1351,104,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA AGROINDUSTRIAL,AGRICULTURA,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,INGENIERIA AGROINDUSTRIAL,555.1268265682651,1626,12.040590405904057,2017,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18003,1149,135,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA AGROINDUSTRIAL,AGRICULTURA,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,INGENIERIA AGROINDUSTRIAL,555.1268265682651,1626,12.040590405904057,2018,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,18052,1263,129,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA AGROINDUSTRIAL,AGRICULTURA,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,INGENIERIA AGROINDUSTRIAL,555.1268265682651,1626,12.040590405904057,2019,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,17913,1305,122,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA AGROINDUSTRIAL,AGRICULTURA,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,INGENIERIA AGROINDUSTRIAL,555.1268265682651,1626,12.040590405904057,2020,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,16139,1086,162,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA AGROINDUSTRIAL,AGRICULTURA,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,INGENIERIA AGROINDUSTRIAL,555.1268265682651,1626,12.040590405904057,2021,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,15718,1030,110,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL,UNIVERSIDAD,PARTICULAR COFINANCIADA,INGENIERIA AGROINDUSTRIAL,AGRICULTURA,TERCER NIVEL O PREGRADO,PRESENCIAL,GUAYAS,GUAYAQUIL,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD CATOLICA DE SANTIAGO DE GUAYAQUIL
UNIVERSIDAD SAN FRANCISCO DE QUITO,MEDICINA,554.565155195682,1482,12.292172739541163,2015,UNIVERSIDAD SAN FRANCISCO DE QUITO,7824,865,184,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,MEDICINA,554.565155195682,1482,12.292172739541163,2016,UNIVERSIDAD SAN FRANCISCO DE QUITO,10279,568,172,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,MEDICINA,554.565155195682,1482,12.292172739541163,2017,UNIVERSIDAD SAN FRANCISCO DE QUITO,10087,783,242,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,MEDICINA,554.565155195682,1482,12.292172739541163,2018,UNIVERSIDAD SAN FRANCISCO DE QUITO,11194,1034,268,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,MEDICINA,554.565155195682,1482,12.292172739541163,2019,UNIVERSIDAD SAN FRANCISCO DE QUITO,10221,1004,434,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,MEDICINA,554.565155195682,1482,12.292172739541163,2020,UNIVERSIDAD SAN FRANCISCO DE QUITO,10599,1081,348,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,MEDICINA,554.565155195682,1482,12.292172739541163,2021,UNIVERSIDAD SAN FRANCISCO DE QUITO,9677,1036,600,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,MEDICINA,554.565155195682,1482,12.292172739541163,2022,UNIVERSIDAD SAN FRANCISCO DE QUITO,9880,1116,582,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,MEDICINA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,ODONTOLOGIA,555.7817993527508,1545,12.248543689320396,2015,UNIVERSIDAD SAN FRANCISCO DE QUITO,7824,865,184,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,ODONTOLOGIA,555.7817993527508,1545,12.248543689320396,2016,UNIVERSIDAD SAN FRANCISCO DE QUITO,10279,568,172,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,ODONTOLOGIA,555.7817993527508,1545,12.248543689320396,2017,UNIVERSIDAD SAN FRANCISCO DE QUITO,10087,783,242,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,ODONTOLOGIA,555.7817993527508,1545,12.248543689320396,2018,UNIVERSIDAD SAN FRANCISCO DE QUITO,11194,1034,268,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,ODONTOLOGIA,555.7817993527508,1545,12.248543689320396,2019,UNIVERSIDAD SAN FRANCISCO DE QUITO,10221,1004,434,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,ODONTOLOGIA,555.7817993527508,1545,12.248543689320396,2020,UNIVERSIDAD SAN FRANCISCO DE QUITO,10599,1081,348,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,ODONTOLOGIA,555.7817993527508,1545,12.248543689320396,2021,UNIVERSIDAD SAN FRANCISCO DE QUITO,9677,1036,600,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
UNIVERSIDAD SAN FRANCISCO DE QUITO,ODONTOLOGIA,555.7817993527508,1545,12.248543689320396,2022,UNIVERSIDAD SAN FRANCISCO DE QUITO,9880,1116,582,UNIVERSIDAD SAN FRANCISCO DE QUITO,UNIVERSIDAD,PARTICULAR AUTOFINANCIADA,ODONTOLOGIA,SALUD Y SERVICIOS SOCIALES,TERCER NIVEL O PREGRADO,PRESENCIAL,PICHINCHA,QUITO,NO VIGENTE HABILITADO PARA REGISTRO DE TÍTULOS,UNIVERSIDAD SAN FRANCISCO DE QUITO
